timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"05:01 (EET)","06:17 (EET)","11:50 (EET)","14:54 (EET)","17:18 (EET)","17:24 (EET)","18:39 (EET)","04:48 (EET)","23:51 (EET)","21:40 (EET)","02:01 (EET)","10 Feb 2022",1644476461,10-02-2022,DD-MM-YYYY,10,Thursday,2,February,2022,AD,"Anno Domini",08-07-1443,DD-MM-YYYY,08,"Al Khamees",الخميس,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:00 (EET)","06:16 (EET)","11:50 (EET)","14:55 (EET)","17:19 (EET)","17:25 (EET)","18:40 (EET)","04:47 (EET)","23:51 (EET)","21:40 (EET)","02:01 (EET)","11 Feb 2022",1644562861,11-02-2022,DD-MM-YYYY,11,Friday,2,February,2022,AD,"Anno Domini",09-07-1443,DD-MM-YYYY,09,"Al Juma'a",الجمعة,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:00 (EET)","06:15 (EET)","11:50 (EET)","14:55 (EET)","17:20 (EET)","17:26 (EET)","18:41 (EET)","04:47 (EET)","23:51 (EET)","21:40 (EET)","02:01 (EET)","12 Feb 2022",1644649261,12-02-2022,DD-MM-YYYY,12,Saturday,2,February,2022,AD,"Anno Domini",10-07-1443,DD-MM-YYYY,10,"Al Sabt",السبت,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:59 (EET)","06:14 (EET)","11:50 (EET)","14:56 (EET)","17:21 (EET)","17:27 (EET)","18:42 (EET)","04:46 (EET)","23:51 (EET)","21:41 (EET)","02:01 (EET)","13 Feb 2022",1644735661,13-02-2022,DD-MM-YYYY,13,Sunday,2,February,2022,AD,"Anno Domini",11-07-1443,DD-MM-YYYY,11,"Al Ahad",الاحد,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:58 (EET)","06:14 (EET)","11:50 (EET)","14:57 (EET)","17:22 (EET)","17:28 (EET)","18:43 (EET)","04:45 (EET)","23:51 (EET)","21:41 (EET)","02:00 (EET)","14 Feb 2022",1644822061,14-02-2022,DD-MM-YYYY,14,Monday,2,February,2022,AD,"Anno Domini",12-07-1443,DD-MM-YYYY,12,"Al Athnayn",الاثنين,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:57 (EET)","06:13 (EET)","11:50 (EET)","14:57 (EET)","17:22 (EET)","17:28 (EET)","18:43 (EET)","04:44 (EET)","23:51 (EET)","21:41 (EET)","02:00 (EET)","15 Feb 2022",1644908461,15-02-2022,DD-MM-YYYY,15,Tuesday,2,February,2022,AD,"Anno Domini",13-07-1443,DD-MM-YYYY,13,"Al Thalaata",الثلاثاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:56 (EET)","06:12 (EET)","11:50 (EET)","14:58 (EET)","17:23 (EET)","17:29 (EET)","18:44 (EET)","04:43 (EET)","23:50 (EET)","21:41 (EET)","02:00 (EET)","16 Feb 2022",1644994861,16-02-2022,DD-MM-YYYY,16,Wednesday,2,February,2022,AD,"Anno Domini",14-07-1443,DD-MM-YYYY,14,"Al Arba'a",الاربعاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:55 (EET)","06:11 (EET)","11:50 (EET)","14:58 (EET)","17:24 (EET)","17:30 (EET)","18:45 (EET)","04:42 (EET)","23:50 (EET)","21:42 (EET)","01:59 (EET)","17 Feb 2022",1645081261,17-02-2022,DD-MM-YYYY,17,Thursday,2,February,2022,AD,"Anno Domini",15-07-1443,DD-MM-YYYY,15,"Al Khamees",الخميس,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:55 (EET)","06:10 (EET)","11:50 (EET)","14:59 (EET)","17:25 (EET)","17:31 (EET)","18:46 (EET)","04:42 (EET)","23:50 (EET)","21:42 (EET)","01:59 (EET)","18 Feb 2022",1645167661,18-02-2022,DD-MM-YYYY,18,Friday,2,February,2022,AD,"Anno Domini",16-07-1443,DD-MM-YYYY,16,"Al Juma'a",الجمعة,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:54 (EET)","06:09 (EET)","11:50 (EET)","14:59 (EET)","17:26 (EET)","17:32 (EET)","18:47 (EET)","04:41 (EET)","23:50 (EET)","21:42 (EET)","01:58 (EET)","19 Feb 2022",1645254061,19-02-2022,DD-MM-YYYY,19,Saturday,2,February,2022,AD,"Anno Domini",17-07-1443,DD-MM-YYYY,17,"Al Sabt",السبت,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:53 (EET)","06:08 (EET)","11:50 (EET)","15:00 (EET)","17:27 (EET)","17:33 (EET)","18:48 (EET)","04:40 (EET)","23:50 (EET)","21:42 (EET)","01:58 (EET)","20 Feb 2022",1645340461,20-02-2022,DD-MM-YYYY,20,Sunday,2,February,2022,AD,"Anno Domini",18-07-1443,DD-MM-YYYY,18,"Al Ahad",الاحد,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:52 (EET)","06:07 (EET)","11:50 (EET)","15:01 (EET)","17:27 (EET)","17:33 (EET)","18:48 (EET)","04:39 (EET)","23:50 (EET)","21:43 (EET)","01:58 (EET)","21 Feb 2022",1645426861,21-02-2022,DD-MM-YYYY,21,Monday,2,February,2022,AD,"Anno Domini",19-07-1443,DD-MM-YYYY,19,"Al Athnayn",الاثنين,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:51 (EET)","06:06 (EET)","11:50 (EET)","15:01 (EET)","17:28 (EET)","17:34 (EET)","18:49 (EET)","04:38 (EET)","23:50 (EET)","21:43 (EET)","01:57 (EET)","22 Feb 2022",1645513261,22-02-2022,DD-MM-YYYY,22,Tuesday,2,February,2022,AD,"Anno Domini",20-07-1443,DD-MM-YYYY,20,"Al Thalaata",الثلاثاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:50 (EET)","06:04 (EET)","11:50 (EET)","15:02 (EET)","17:29 (EET)","17:35 (EET)","18:50 (EET)","04:37 (EET)","23:50 (EET)","21:43 (EET)","01:57 (EET)","23 Feb 2022",1645599661,23-02-2022,DD-MM-YYYY,23,Wednesday,2,February,2022,AD,"Anno Domini",21-07-1443,DD-MM-YYYY,21,"Al Arba'a",الاربعاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:49 (EET)","06:03 (EET)","11:49 (EET)","15:02 (EET)","17:30 (EET)","17:36 (EET)","18:51 (EET)","04:36 (EET)","23:50 (EET)","21:43 (EET)","01:56 (EET)","24 Feb 2022",1645686061,24-02-2022,DD-MM-YYYY,24,Thursday,2,February,2022,AD,"Anno Domini",22-07-1443,DD-MM-YYYY,22,"Al Khamees",الخميس,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:48 (EEST)","07:02 (EEST)","12:49 (EEST)","16:03 (EEST)","18:31 (EEST)","18:37 (EEST)","19:52 (EEST)","05:35 (EEST)","00:50 (EEST)","22:43 (EEST)","02:56 (EEST)","25 Feb 2022",1645768861,25-02-2022,DD-MM-YYYY,25,Friday,2,February,2022,AD,"Anno Domini",23-07-1443,DD-MM-YYYY,23,"Al Juma'a",الجمعة,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:47 (EEST)","07:01 (EEST)","12:49 (EEST)","16:03 (EEST)","18:31 (EEST)","18:37 (EEST)","19:52 (EEST)","05:34 (EEST)","00:49 (EEST)","22:43 (EEST)","02:55 (EEST)","26 Feb 2022",1645855261,26-02-2022,DD-MM-YYYY,26,Saturday,2,February,2022,AD,"Anno Domini",24-07-1443,DD-MM-YYYY,24,"Al Sabt",السبت,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:46 (EEST)","07:00 (EEST)","12:49 (EEST)","16:04 (EEST)","18:32 (EEST)","18:38 (EEST)","19:53 (EEST)","05:33 (EEST)","00:49 (EEST)","22:44 (EEST)","02:55 (EEST)","27 Feb 2022",1645941661,27-02-2022,DD-MM-YYYY,27,Sunday,2,February,2022,AD,"Anno Domini",25-07-1443,DD-MM-YYYY,25,"Al Ahad",الاحد,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:44 (EEST)","06:59 (EEST)","12:49 (EEST)","16:04 (EEST)","18:33 (EEST)","18:39 (EEST)","19:54 (EEST)","05:31 (EEST)","00:49 (EEST)","22:44 (EEST)","02:54 (EEST)","28 Feb 2022",1646028061,28-02-2022,DD-MM-YYYY,28,Monday,2,February,2022,AD,"Anno Domini",26-07-1443,DD-MM-YYYY,26,"Al Athnayn",الاثنين,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:43 (EEST)","06:58 (EEST)","12:49 (EEST)","16:04 (EEST)","18:34 (EEST)","18:40 (EEST)","19:55 (EEST)","05:30 (EEST)","00:49 (EEST)","22:44 (EEST)","02:54 (EEST)","01 Mar 2022",1646114461,01-03-2022,DD-MM-YYYY,01,Tuesday,3,March,2022,AD,"Anno Domini",27-07-1443,DD-MM-YYYY,27,"Al Thalaata",الثلاثاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,Lailat-ul-Miraj
"05:42 (EEST)","06:57 (EEST)","12:48 (EEST)","16:05 (EEST)","18:35 (EEST)","18:41 (EEST)","19:56 (EEST)","05:29 (EEST)","00:49 (EEST)","22:44 (EEST)","02:53 (EEST)","02 Mar 2022",1646200861,02-03-2022,DD-MM-YYYY,02,Wednesday,3,March,2022,AD,"Anno Domini",28-07-1443,DD-MM-YYYY,28,"Al Arba'a",الاربعاء,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:41 (EEST)","06:55 (EEST)","12:48 (EEST)","16:05 (EEST)","18:35 (EEST)","18:41 (EEST)","19:56 (EEST)","05:28 (EEST)","00:48 (EEST)","22:44 (EEST)","02:53 (EEST)","03 Mar 2022",1646287261,03-03-2022,DD-MM-YYYY,03,Thursday,3,March,2022,AD,"Anno Domini",29-07-1443,DD-MM-YYYY,29,"Al Khamees",الخميس,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:40 (EEST)","06:54 (EEST)","12:48 (EEST)","16:06 (EEST)","18:36 (EEST)","18:42 (EEST)","19:57 (EEST)","05:27 (EEST)","00:48 (EEST)","22:44 (EEST)","02:52 (EEST)","04 Mar 2022",1646373661,04-03-2022,DD-MM-YYYY,04,Friday,3,March,2022,AD,"Anno Domini",30-07-1443,DD-MM-YYYY,30,"Al Juma'a",الجمعة,7,Rajab,رَجَب,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:39 (EEST)","06:53 (EEST)","12:48 (EEST)","16:06 (EEST)","18:37 (EEST)","18:43 (EEST)","19:58 (EEST)","05:26 (EEST)","00:48 (EEST)","22:44 (EEST)","02:52 (EEST)","05 Mar 2022",1646460061,05-03-2022,DD-MM-YYYY,05,Saturday,3,March,2022,AD,"Anno Domini",01-08-1443,DD-MM-YYYY,01,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:37 (EEST)","06:52 (EEST)","12:47 (EEST)","16:06 (EEST)","18:38 (EEST)","18:44 (EEST)","19:59 (EEST)","05:24 (EEST)","00:48 (EEST)","22:44 (EEST)","02:51 (EEST)","06 Mar 2022",1646546461,06-03-2022,DD-MM-YYYY,06,Sunday,3,March,2022,AD,"Anno Domini",02-08-1443,DD-MM-YYYY,02,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:36 (EEST)","06:51 (EEST)","12:47 (EEST)","16:07 (EEST)","18:38 (EEST)","18:44 (EEST)","19:59 (EEST)","05:23 (EEST)","00:48 (EEST)","22:44 (EEST)","02:51 (EEST)","07 Mar 2022",1646632861,07-03-2022,DD-MM-YYYY,07,Monday,3,March,2022,AD,"Anno Domini",03-08-1443,DD-MM-YYYY,03,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:35 (EEST)","06:49 (EEST)","12:47 (EEST)","16:07 (EEST)","18:39 (EEST)","18:45 (EEST)","20:00 (EEST)","05:22 (EEST)","00:47 (EEST)","22:45 (EEST)","02:50 (EEST)","08 Mar 2022",1646719261,08-03-2022,DD-MM-YYYY,08,Tuesday,3,March,2022,AD,"Anno Domini",04-08-1443,DD-MM-YYYY,04,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:34 (EEST)","06:48 (EEST)","12:47 (EEST)","16:07 (EEST)","18:40 (EEST)","18:46 (EEST)","20:01 (EEST)","05:21 (EEST)","00:47 (EEST)","22:45 (EEST)","02:49 (EEST)","09 Mar 2022",1646805661,09-03-2022,DD-MM-YYYY,09,Wednesday,3,March,2022,AD,"Anno Domini",05-08-1443,DD-MM-YYYY,05,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:33 (EEST)","06:47 (EEST)","12:47 (EEST)","16:08 (EEST)","18:41 (EEST)","18:47 (EEST)","20:02 (EEST)","05:20 (EEST)","00:47 (EEST)","22:45 (EEST)","02:49 (EEST)","10 Mar 2022",1646892061,10-03-2022,DD-MM-YYYY,10,Thursday,3,March,2022,AD,"Anno Domini",06-08-1443,DD-MM-YYYY,06,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:31 (EEST)","06:46 (EEST)","12:46 (EEST)","16:08 (EEST)","18:41 (EEST)","18:47 (EEST)","20:02 (EEST)","05:18 (EEST)","00:46 (EEST)","22:45 (EEST)","02:48 (EEST)","11 Mar 2022",1646978461,11-03-2022,DD-MM-YYYY,11,Friday,3,March,2022,AD,"Anno Domini",07-08-1443,DD-MM-YYYY,07,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:30 (EEST)","06:44 (EEST)","12:46 (EEST)","16:08 (EEST)","18:42 (EEST)","18:48 (EEST)","20:03 (EEST)","05:17 (EEST)","00:46 (EEST)","22:45 (EEST)","02:48 (EEST)","12 Mar 2022",1647064861,12-03-2022,DD-MM-YYYY,12,Saturday,3,March,2022,AD,"Anno Domini",08-08-1443,DD-MM-YYYY,08,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:29 (EEST)","06:43 (EEST)","12:46 (EEST)","16:09 (EEST)","18:43 (EEST)","18:49 (EEST)","20:04 (EEST)","05:16 (EEST)","00:46 (EEST)","22:45 (EEST)","02:47 (EEST)","13 Mar 2022",1647151261,13-03-2022,DD-MM-YYYY,13,Sunday,3,March,2022,AD,"Anno Domini",09-08-1443,DD-MM-YYYY,09,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:27 (EEST)","06:42 (EEST)","12:45 (EEST)","16:09 (EEST)","18:43 (EEST)","18:49 (EEST)","20:04 (EEST)","05:14 (EEST)","00:46 (EEST)","22:45 (EEST)","02:46 (EEST)","14 Mar 2022",1647237661,14-03-2022,DD-MM-YYYY,14,Monday,3,March,2022,AD,"Anno Domini",10-08-1443,DD-MM-YYYY,10,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:26 (EEST)","06:41 (EEST)","12:45 (EEST)","16:09 (EEST)","18:44 (EEST)","18:50 (EEST)","20:05 (EEST)","05:13 (EEST)","00:45 (EEST)","22:45 (EEST)","02:46 (EEST)","15 Mar 2022",1647324061,15-03-2022,DD-MM-YYYY,15,Tuesday,3,March,2022,AD,"Anno Domini",11-08-1443,DD-MM-YYYY,11,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:25 (EEST)","06:39 (EEST)","12:45 (EEST)","16:09 (EEST)","18:45 (EEST)","18:51 (EEST)","20:06 (EEST)","05:12 (EEST)","00:45 (EEST)","22:45 (EEST)","02:45 (EEST)","16 Mar 2022",1647410461,16-03-2022,DD-MM-YYYY,16,Wednesday,3,March,2022,AD,"Anno Domini",12-08-1443,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:24 (EEST)","06:38 (EEST)","12:45 (EEST)","16:10 (EEST)","18:46 (EEST)","18:52 (EEST)","20:07 (EEST)","05:11 (EEST)","00:45 (EEST)","22:45 (EEST)","02:45 (EEST)","17 Mar 2022",1647496861,17-03-2022,DD-MM-YYYY,17,Thursday,3,March,2022,AD,"Anno Domini",13-08-1443,DD-MM-YYYY,13,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:22 (EEST)","06:37 (EEST)","12:44 (EEST)","16:10 (EEST)","18:46 (EEST)","18:52 (EEST)","20:07 (EEST)","05:09 (EEST)","00:45 (EEST)","22:45 (EEST)","02:44 (EEST)","18 Mar 2022",1647583261,18-03-2022,DD-MM-YYYY,18,Friday,3,March,2022,AD,"Anno Domini",14-08-1443,DD-MM-YYYY,14,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:21 (EEST)","06:36 (EEST)","12:44 (EEST)","16:10 (EEST)","18:47 (EEST)","18:53 (EEST)","20:08 (EEST)","05:08 (EEST)","00:44 (EEST)","22:45 (EEST)","02:43 (EEST)","19 Mar 2022",1647669661,19-03-2022,DD-MM-YYYY,19,Saturday,3,March,2022,AD,"Anno Domini",15-08-1443,DD-MM-YYYY,15,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,Lailat-ul-Bara'at
"05:20 (EEST)","06:34 (EEST)","12:44 (EEST)","16:10 (EEST)","18:48 (EEST)","18:54 (EEST)","20:09 (EEST)","05:07 (EEST)","00:44 (EEST)","22:45 (EEST)","02:43 (EEST)","20 Mar 2022",1647756061,20-03-2022,DD-MM-YYYY,20,Sunday,3,March,2022,AD,"Anno Domini",16-08-1443,DD-MM-YYYY,16,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:18 (EEST)","06:33 (EEST)","12:43 (EEST)","16:10 (EEST)","18:48 (EEST)","18:54 (EEST)","20:09 (EEST)","05:05 (EEST)","00:44 (EEST)","22:45 (EEST)","02:42 (EEST)","21 Mar 2022",1647842461,21-03-2022,DD-MM-YYYY,21,Monday,3,March,2022,AD,"Anno Domini",17-08-1443,DD-MM-YYYY,17,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
